Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '0 minute'.pValue,'mbf1c mutant' vs 'wild type' at '0 minute'.tStat,'mbf1c mutant' vs 'wild type' at '20 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '20 minute'.pValue,'mbf1c mutant' vs 'wild type' at '20 minute'.tStat,'mbf1c mutant' vs 'wild type' at '60 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '60 minute'.pValue,'mbf1c mutant' vs 'wild type' at '60 minute'.tStat
AT5G43330,MDH2,249147_at,-0.1,0.977025566127946,-0.275929507090035,,,,,,
AT5G43340,PHT1-6,249150_at,-0.1,0.967591374490665,-0.385197269843337,,,,,,
AT5G43360,PHT1-3,249151_at,-0.2,0.953143672175718,-1.6060561626434,,,,,,
AT5G43380,TOPP7,249126_at,-0.2,0.953143672175718,-0.893729195974117,,,,,,
AT5G43440,AT5G43440,249128_at,0.2,0.959171010660004,0.581029802409778,,,,,,
AT5G43450,AT5G43450,249125_at,-0.3,0.954458871645888,-0.850477078627356,,,,,,
AT5G43460,AT5G43460,249159_at,-0.2,0.959171010660004,-0.693615026182297,,,,,,
AT5G43500,ARP 9.00,249127_at,0.5,0.953143672175718,4.10899601506622,,,,,,
AT5G43550,AT5G43550,249099_at,-0.1,0.953143672175718,-1.13617956676542,,,,,,
AT5G43580,AT5G43580,249101_at,0.2,0.961737379567544,0.504145670138834,,,,,,
AT5G43590,AT5G43590,249102_at,0.1,0.953143672175718,0.973816999000845,,,,,,
AT5G43600,UAH,249103_at,-0.2,0.953143672175718,-1.02371850491874,,,,,,
AT5G43640,RPS15E,249105_at,0.2,0.953143672175718,1.90752043057967,,,,,,
AT5G43670,AT5G43670,249106_at,-0.3,0.953143672175718,-2.73987679676183,,,,,,
AT5G43680,AT5G43680,249107_at,0.1,0.965482010365414,0.427600150320996,,,,,,
AT5G43700,IAA4,249109_at,0.2,0.953143672175718,1.40282230259705,1.1,0.0338455192384075,4.49038872356133,0.7,0.698707767991985,1.32361795658598
AT5G43710,MNS4,249092_at,0.2,0.953143672175718,1.75113921074645,,,,,,
AT5G43720,AT5G43720,249119_at,-0.1,0.959171010660004,-0.683358218837949,,,,,,
AT5G43730,AT5G43730,249110_at,-0.2,0.953143672175718,-1.76661799576159,,,,,,
AT5G43745,AT5G43745,249090_at,0.3,0.953143672175718,1.92729779366864,,,,,,
AT5G43750,PNSB5,249120_at,-0.2,0.953143672175718,-1.22278241091088,,,,,,
AT5G43770,AT5G43770,249111_at,-0.2,0.953143672175718,-1.90380000475638,,,,,,
AT5G43780,APS4,249112_at,-0.2,0.959171010660004,-0.621988324429052,,,,,,
AT5G43790,PCMP-E30,249113_at,-0.4,0.953143672175718,-2.67311990078835,,,,,,
AT5G43810,AGO10,249115_at,0.4,0.953143672175718,2.21446038607028,,,,,,
AT5G43822,AT5G43822,249116_at,-0.1,0.954458871645888,-0.824554150878277,,,,,,
AT5G43850,ARD4,249122_at,-0.4,0.953143672175718,-2.25973347955921,,,,,,
AT5G43880,AT5G43880,249093_at,-0.2,0.953143672175718,-2.20409495881434,,,,,,
AT5G43920,WDS,249066_at,-0.2,0.953143672175718,-1.78597029672827,,,,,,
AT5G43960,AT5G43960,249067_at,0.1,0.959328599461732,0.56217387996304,,,,,,
AT5G43970,TOM9-2,249076_at,0.1,0.957440716376245,0.751894581899189,,,,,,
AT5G43990,SUVR2,249080_at,0.3,0.953143672175718,1.87943182811552,,,,,,
AT5G44000,AT5G44000,249075_at,0.2,0.953143672175718,1.15952254391228,,,,,,
AT5G44010,AT5G44010,249069_at,0.2,0.953143672175718,1.46639402311714,,,,,,
AT5G44020,AT5G44020,249073_at,-0.2,0.953143672175718,-1.34403269652127,,,,-0.3,0.909377041446071,-0.573130518779324
AT5G44030,CESA4,249070_at,0.2,0.953143672175718,2.3824403245342,,,,,,
AT5G44050,DTX28,249071_at,0.2,0.953143672175718,1.17095560204938,,,,,,
AT5G44060,AT5G44060,249072_at,-0.1,0.953143672175718,-1.05865667544482,,,,,,
AT5G44070,PCS1,249078_at,-0.2,0.953143672175718,-1.47414327576893,,,,,,
AT5G44080,AT5G44080,249074_at,-0.1,0.959171010660004,-0.678592192514928,,,,,,
AT5G44090,AT5G44090,249081_at,-0.1,0.967591374490665,-0.38013527561406,,,,,,
AT5G44110,ABCI21,249063_at,0.1,0.966726010498673,0.401750895859526,,,,,,
AT5G44120,CRA1,249082_at,-0.6,0.953143672175718,-1.24851623307371,-0.5,0.900216671381861,-0.682949242651982,,,
AT5G44130,FLA13,249037_at,-0.3,0.953143672175718,-2.46700342744567,,,,,,
AT5G44140,PHB7,249083_at,0.1,0.953143672175718,0.985727224926836,,,,,,
AT5G44150,AT5G44150,249084_at,0.1,0.978623093948115,0.265136159897649,,,,,,
AT5G44160,NUC,249034_at,-0.1,0.953143672175718,-1.21717112137961,,,,,,
AT5G44170,AT5G44170,249085_at,-0.1,0.957440716376245,-0.756348226430365,,,,,,
AT5G44190,GLK2,249035_at,-0.6,0.953143672175718,-1.50562207616589,,,,,,
AT5G44200,CBP20,249036_at,-0.1,0.96649378439825,-0.41715928080283,,,,,,
AT5G44210,ERF9,249087_at,-0.3,0.953143672175718,-2.05841500895496,,,,,,
AT5G44250,AT5G44250,249064_at,-0.2,0.960040916962731,-0.551092645084356,,,,,,
AT5G44260,TZF5,249065_at,-0.2,0.953143672175718,-1.14386658929765,,,,,,
AT5G44270,AT5G44270,249062_at,-0.2,0.953143672175718,-1.67303469709374,,,,,,
AT5G44290,AT5G44290,249050_at,-0.2,0.954458871645888,-0.818165869246842,,,,,,
AT5G44320,AT5G44320,249040_at,0.1,0.963964596032026,0.461997491564758,,,,,,
AT5G44330,AT5G44330,249041_at,0.1,0.965179724776827,0.439188874625609,,,,,,
AT5G44370,ANTR5,249044_at,-0.1,0.96502227053573,-0.443520784824289,,,,,,
AT5G44390,AT5G44390,249051_at,-0.3,0.953143672175718,-2.41452013926881,,,,,,
AT5G44400,AT5G44400,249046_at,0.1,0.96649378439825,0.418859773140761,,,,,,
AT5G44410,AT5G44410,249047_at,0.4,0.953143672175718,1.16533833912272,,,,,,
AT5G44420,PDF1.2A,249052_at,-0.1,0.963964596032026,-0.461140611595884,,,,,,
AT5G44460,CML43,249055_at,-0.1,0.953143672175718,-0.990225881938926,,,,,,
AT5G44470,AT5G44470,249056_at,-0.2,0.953143672175718,-1.18035605277241,,,,,,
AT5G44500,AT5G44500,249003_at,-0.1,0.965482010365414,-0.432174786377832,,,,,,
AT5G44510,TAO1,249058_at,0.2,0.959171010660004,0.686957673663946,,,,,,
AT5G44520,AT5G44520,249002_at,-0.1,0.960991140134083,-0.534265791051452,,,,,,
AT5G44530,AT5G44530,249059_at,-0.3,0.959171010660004,-0.640491903601151,,,,,,
AT5G44560,VPS2.2,249060_at,0.5,0.953143672175718,2.11888141132826,,,,,,
AT5G44580,AT5G44580,249010_at,-0.7,0.953143672175718,-3.5671676634504,,,,,,
AT5G44620,CYP706A3,249012_at,0.1,0.954458871645888,0.78199316434194,,,,,,
AT5G44630,BS,249005_at,-0.1,0.960040916962731,-0.541985375022237,,,,,,
AT5G44650,Y3IP1,249007_at,0.1,0.956044959703157,0.760951981333437,,,,,,
AT5G44660,AT5G44660,249006_at,0.1,0.9718026617393,0.33807346673604,,,,,,
AT5G44670,GALS2,249011_at,0.1,0.967850000396019,0.378743564853611,,,,,,
AT5G44680,AT5G44680,249008_at,,,,,,,0.1,0.99420383898272,0.124743920569205
AT5G44710,AT5G44710,249014_at,0.2,0.953143672175718,0.910258252174635,,,,,,
AT5G44730,AT5G44730,249015_at,0.3,0.953143672175718,2.22144929274319,,,,,,
AT5G44740,POLH,249028_at,0.1,0.959171010660004,0.665684574532848,,,,,,
AT5G44750,REV1,249016_at,-0.1,0.953143672175718,-0.890198811785878,,,,,,
AT5G44760,AT5G44760,249017_at,0.1,0.958203969922427,0.735336182004294,,,,,,
AT5G44780,MORF4,249019_at,-0.1,0.954253784789457,-0.875996973972098,,,,,,
AT5G44785,OSB3,249026_at,0.2,0.954253784789457,0.875597915506737,,,,,,
AT5G44790,RAN1,249027_at,-0.1,0.959171010660004,-0.690475988164754,,,,,,
AT5G44800,CHR4,249020_at,0.3,0.953143672175718,1.56191428803875,,,,,,
AT5G44820,AT5G44820,249021_at,-0.1,0.959171010660004,-0.673042075319753,,,,,,
AT5G44860,AT5G44860,249024_at,0.1,0.953143672175718,1.01072822983854,,,,,,
AT5G44870,LAZ5,249029_at,-0.1,0.959171010660004,-0.64139685039178,,,,,,
AT5G44910,AT5G44910,249032_at,-0.1,0.959171010660004,-0.577700627031057,,,,,,
AT5G44920,TIK,249033_at,-0.2,0.953143672175718,-1.34840847700236,,,,,,
AT5G44930,ARAD2,248976_at,0.3,0.953143672175718,2.51901211472166,,,,,,
AT5G44990,AT5G44990,249001_at,-0.2,0.953143672175718,-2.03350171765614,,,,,,
AT5G45010,DSS1(V),248972_at,-0.1,0.967591374490665,-0.381592018858416,,,,,,
AT5G45020,AT5G45020,248977_at,-0.2,0.953143672175718,-1.65977207475562,,,,,,
AT5G45040,PETJ,248975_at,0.2,0.953143672175718,1.66443667289176,,,,,,
AT5G45050,RRS1B,248973_at,0.3,0.953143672175718,1.63139273384799,,,,,,
AT5G45070,PP2A8,248978_at,-0.1,0.953143672175718,-1.01269490874639,,,,,,
AT5G45080,PP2A6,248979_at,-0.1,0.953143672175718,-0.885648973029768,,,,,,
AT5G45090,PP2A7,248980_at,0.1,0.953143672175718,1.37349687509812,,,,,,
AT5G45110,NPR 3.00,248981_at,-0.1,0.954253784789457,-0.860945865155123,,,,,,
AT5G45120,AT5G45120,248982_at,0.2,0.953143672175718,1.11586532613711,,,,,,
AT5G45130,ATRAB5A,248983_at,-0.1,0.959171010660004,-0.722884074064828,,,,,,
AT5G45170,AT5G45170,248986_at,-0.2,0.953143672175718,-1.0462827741087,,,,,,
AT5G45200,AT5G45200,248989_at,0.1,0.954458871645888,0.795341552600459,,,,,,
AT5G45220,AT5G45220,248991_at,0.1,0.966726010498673,0.405014709752852,,,,,,
AT5G45230,AT5G45230,248992_at,0.1,0.959171010660004,0.662734282338588,,,,,,
AT5G45250,RPS4,248994_at,-0.1,0.960040916962731,-0.545215694347144,,,,,,
AT5G45300,BMY2,248997_at,0.1,0.959171010660004,0.609205524071931,,,,,,
AT5G45310,AT5G45310,248969_at,-0.2,0.953143672175718,-1.136655455264,,,,,,
AT5G45340,CYP707A3,248964_at,-0.1,0.959171010660004,-0.617028854247235,1.6,0.0471224450077197,4.03226503589885,2.5,0.0216011420791359,7.93567178914376
AT5G45350,AT5G45350,248967_at,-0.1,0.980371265573574,-0.243469367766966,,,,,,
AT5G45360,SKIP31,248966_at,-0.1,0.954458871645888,-0.844143284844367,,,,,,
AT5G45370,AT5G45370,248965_at,0.2,0.953143672175718,1.8120116897239,,,,,,
AT5G45380,DUR3,248970_at,-0.1,0.959328599461732,-0.562293359183003,,,,,,
AT5G45390,CLPP4,248950_at,0.2,0.953143672175718,1.4829223189988,,,,,,
AT5G45410,AT5G45410,248952_at,-0.2,0.953143672175718,-1.38805348586444,,,,,,
AT5G45420,MAMYB,248954_at,0.1,0.959171010660004,0.582547179930512,,,,,,
AT5G45480,AT5G45480,248942_at,0.2,0.953143672175718,1.6455464362413,,,,,,
AT5G45500,AT5G45500,248944_at,-0.2,0.954253784789457,-0.873174297959759,,,,,,
AT5G45530,AT5G45530,248946_at,-0.2,0.953143672175718,-1.41175108429968,,,,,,
AT5G45540,AT5G45540,248947_at,0.1,0.961737379567544,0.5058282355328,,,,,,
AT5G45550,MOB1A,248951_at,-0.1,0.958063966855152,-0.737638877168,,,,,,
AT5G45560,EDR2L,248948_at,-0.2,0.953143672175718,-2.05448557323251,,,,,,
AT5G45590,AT5G45590,248958_at,0.2,0.953143672175718,0.890807900314058,,,,,,
AT5G45600,TAF14B,248955_at,0.2,0.953143672175718,0.938023636639229,,,,,,
AT5G45610,SUV2,248956_at,0.2,0.953143672175718,0.928357602903926,,,,,,
AT5G45630,AT5G45630,248959_at,,,,,,,0.4,0.847710136311089,0.794313168108038
AT5G45640,AT5G45640,248960_at,0.2,0.953143672175718,1.4146170069807,,,,,,
AT5G45650,SBT5.6,248961_at,0.3,0.953143672175718,1.27400767431032,,,,,,
AT5G45670,AT5G45670,248912_at,0.2,0.959171010660004,0.633883071494031,,,,,,
AT5G45680,FKBP13,248962_at,0.2,0.953143672175718,1.23966416525441,,,,,,
AT5G45690,OBAP2A,248915_at,-0.1,0.954253784789457,-0.880882674000093,,,,,,
AT5G45700,AT5G45700,248963_at,0.6,0.953143672175718,2.09138219187802,,,,,,
AT5G45710,HSFA4C,248936_at,-0.2,0.953143672175718,-1.7867917964981,,,,,,
AT5G45750,RABA1C,248914_at,0.3,0.953143672175718,2.55938611426139,,,,,,
AT5G45760,AT5G45760,248913_at,0.3,0.953143672175718,2.37668256722744,,,,,,
AT5G45790,AT5G45790,248939_at,-0.1,0.953143672175718,-0.958414776929017,,,,,,
AT5G45810,CIPK19,248909_at,-0.1,0.959171010660004,-0.567901927936999,,,,,,
AT5G45820,CIPK20,248910_at,-0.8,0.953143672175718,-1.2882801116025,0.4,0.939240783578087,0.524994069193459,-0.7,0.825251929899998,-0.840505540830867
AT5G45840,AT5G45840,248916_at,0.2,0.953143672175718,1.29060962702037,,,,,,
AT5G45850,AT5G45850,248917_at,0.1,0.959171010660004,0.6096983313444,,,,,,
AT5G45880,AT5G45880,248926_at,0.1,0.953143672175718,0.950382513045555,,,,,,
AT5G45900,ATG7,248927_at,0.2,0.953143672175718,1.24274129717175,,,,,,
AT5G45910,AT5G45910,248925_at,-0.1,0.959171010660004,-0.577823608263543,,,,,,
AT5G45920,AT5G45920,248919_at,0.1,0.953143672175718,0.89911946523063,,,,,,
AT5G45930,CHLI2,248920_at,0.1,0.962908565860548,0.478126932073643,,,,,,
AT5G45950,AT5G45950,248921_at,0.2,0.953143672175718,1.20300533681423,,,,,,
AT5G45960,AT5G45960,248924_at,0.2,0.953143672175718,1.03181204657479,,,,,,
AT5G46050,NPF5.2,248932_at,-0.3,0.953143672175718,-2.85794090594792,,,,,,
AT5G46080,AT5G46080,248934_at,-0.1,0.953143672175718,-1.10213823123092,,,,,,
AT5G46115,AT5G46115,248887_at,0.1,0.959171010660004,0.592883670887192,,,,,,
AT5G46140,AT5G46140,248877_at,0.1,0.966726010498673,0.404995487493983,,,,,,
AT5G46150,ALIS2,248885_at,0.3,0.953143672175718,2.16669984138692,,,,,,
AT5G46160,HLP,248878_at,0.2,0.959171010660004,0.637062988494191,,,,,,
AT5G46180,DELTA-OAT,248879_at,0.3,0.953143672175718,2.55319202463161,,,,,,
AT5G46230,AT5G46230,248889_at,-0.2,0.953143672175718,-1.36270801566516,,,,,,
AT5G46240,KAT1,248888_at,-0.1,0.953143672175718,-1.06393591726469,,,,,,
AT5G46250,LARP6A,248905_at,-0.3,0.953143672175718,-2.36241173602975,,,,,,
AT5G46270,AT5G46270,248890_at,-0.2,0.953143672175718,-0.905106889318985,,,,,,
AT5G46280,MCM3,248891_at,0.1,0.973879941402556,0.316251284748739,,,,,,
AT5G46330,FLS2,248895_at,-0.6,0.953143672175718,-2.74822951768435,,,,,,
AT5G46340,RWA1,248907_at,-0.1,0.959171010660004,-0.672952950219542,,,,,,
AT5G46350,WRKY8,248896_at,-0.2,0.953143672175718,-2.03681317866277,,,,,,
AT5G46390,CTPA1,248899_at,0.2,0.953143672175718,2.16202174840676,,,,,,
AT5G46400,AT PRP39-2,248900_at,0.1,0.965378824907605,0.436485193985119,,,,,,
AT5G46420,AT5G46420,248906_at,0.2,0.953143672175718,1.50291039054173,,,,,,
AT5G46440,AT5G46440,248902_at,-0.1,0.953143672175718,-1.02071248044595,,,,,,
AT5G46450,AT5G46450,248873_at,-0.2,0.953143672175718,-1.63370929976866,,,,,,
AT5G46470,RPS6,248845_at,0.1,0.959171010660004,0.676697999050524,,,,,,
AT5G46500,AT5G46500,248846_at,-0.1,0.953143672175718,-1.01326308603398,,,,,,
AT5G46550,GTE12,248850_at,0.1,0.953143672175718,1.09282772407531,,,,,,
AT5G46560,AT5G46560,248852_at,-0.2,0.953143672175718,-1.58982103603483,,,,,,
AT5G46580,AT5G46580,248854_at,0.1,0.959171010660004,0.564159244193702,,,,,,
AT5G46590,anac096,248855_at,0.2,0.954253784789457,0.860701680967478,,,,,,
AT5G46640,AHL8,248857_at,-0.3,0.953143672175718,-2.2318563803048,,,,,,
AT5G46670,AT5G46670,248860_at,-0.1,0.953143672175718,-1.08722002846728,,,,,,
AT5G46680,AT5G46680,248871_at,-0.2,0.953143672175718,-1.53659296797937,,,,,,
AT5G46690,BHLH71,248839_at,,,,,,,-0.7,0.66321024905305,-1.47131373957417
AT5G46710,AT5G46710,248870_at,-0.2,0.959171010660004,-0.654751825292583,,,,,,
AT5G46730,AT5G46730,248862_at,-0.1,0.953143672175718,-0.939728289661021,,,,,,
AT5G46740,UBP21,248841_at,0.2,0.953143672175718,1.07364657716393,,,,,,
AT5G46760,MYC3,248864_at,0.1,0.962312862935318,0.48888508338292,,,,,,
AT5G46780,AT5G46780,248868_at,-0.3,0.953143672175718,-1.97494496444276,,,,,,
AT5G46830,BHLH28,248867_at,0.1,0.959171010660004,0.622411646781213,,,,,,
AT5G46840,AT5G46840,248869_at,0.1,0.954458871645888,0.848606752680058,,,,,,
AT5G46850,AT5G46850,248842_at,0.2,0.953143672175718,1.51670798132225,,,,,,
AT5G46860,SYP 22,248813_at,-0.2,0.953143672175718,-1.43671180378439,,,,,,
AT5G46910,AT5G46910,248814_at,-0.1,0.959171010660004,-0.64825422596957,,,,,,
AT5G46920,NMAT2,248815_at,-0.1,0.956044959703157,-0.765177639848124,,,,,,
AT5G47010,UPF1,248816_at,0.3,0.953143672175718,2.54123892115182,,,,,,
AT5G47020,AT5G47020,248817_at,0.1,0.959171010660004,0.682450664633016,,,,,,
AT5G47040,LON2,248818_at,-0.1,0.980371265573574,-0.244162354956607,,,,,,
AT5G47060,AT5G47060,248820_at,0.4,0.953143672175718,1.66564222845205,,,,,,
AT5G47070,PBL19,248821_at,0.2,0.953143672175718,1.35258997993177,,,,,,
AT5G47080,CKB1,248826_at,-0.1,0.954458871645888,-0.811020007525559,,,,,,
AT5G47090,AT5G47090,248834_at,-0.2,0.953143672175718,-1.12826666633172,,,,,,
AT5G47100,CBL9,248827_at,-0.2,0.953143672175718,-2.34516317567306,,,,,,
AT5G47130,AT5G47130,248829_at,-0.2,0.953143672175718,-1.38812740337801,,,,,,
AT5G47150,AT5G47150,248830_at,0.2,0.953143672175718,1.38093414115798,,,,,,
AT5G47190,AT5G47190,248798_at,0.1,0.954458871645888,0.838615579195625,,,,,,
AT5G47200,RABD2B,248792_at,-0.1,0.954253784789457,-0.866724500927157,,,,,,
AT5G47210,RGGC,248797_at,0.3,0.953143672175718,1.0902390396851,,,,,,
AT5G47220,ERF2,248794_at,-0.3,0.953143672175718,-1.52369604173825,,,,0.6,0.682718695512601,1.40437060683425
AT5G47230,ERF5,248799_at,,,,,,,1.0,0.4988335668424,1.9411815465304
AT5G47240,atnudt8,248793_at,0.1,0.971914438472513,0.332960566694275,,,,,,
AT5G47310,AT5G47310,248811_at,-0.1,0.967591374490665,-0.387804554081581,,,,,,
AT5G47320,RPS19,248800_at,0.1,0.975605699697171,0.285791225283253,,,,,,
AT5G47330,AT5G47330,248812_at,0.3,0.953143672175718,2.59418931047045,,,,,,
AT5G47340,AT5G47340,248782_at,-0.1,0.962908565860548,-0.476730821888924,,,,,,
AT5G47360,AT5G47360,248783_at,-0.2,0.954458871645888,-0.827056578221905,,,,,,
AT5G47370,HAT2,248801_at,-0.2,0.953143672175718,-1.29034650011787,,,,1.3,0.57480672142921,1.70110595575214
AT5G47380,AT5G47380,248784_at,0.2,0.953143672175718,1.11840932912115,,,,,,
AT5G47390,KUA1,248795_at,-0.1,0.963964596032026,-0.461381393560384,,,,,,
AT5G47420,AT5G47420,248787_at,0.2,0.953143672175718,0.948604398494972,,,,,,
AT5G47430,AT5G47430,248788_at,0.1,0.97789172737511,0.268929281622513,,,,,,
AT5G47440,AT5G47440,248789_at,-0.2,0.953143672175718,-0.905354571454655,,,,,,
AT5G47450,TIP2-3,248790_at,-0.2,0.953143672175718,-1.23706982655524,,,,,,
AT5G47455,AT5G47455,248762_at,0.1,0.969906342263283,0.364670084081746,,,,,,
AT5G47460,PCMP-E103,248803_at,0.2,0.953143672175718,1.1002887244146,,,,,,
AT5G47470,AT5G47470,248804_at,-0.2,0.953143672175718,-1.39899781003297,,,,,,
AT5G47480,MAG5,248805_at,-0.1,0.959171010660004,-0.639981581481966,,,,,,
AT5G47500,PME68,248807_at,0.8,0.953143672175718,2.94381394982223,,,,,,
AT5G47510,AT5G47510,248808_at,-0.2,0.953143672175718,-1.81267142327156,,,,,,
AT5G47520,RABA5A,248809_at,-0.3,0.953143672175718,-1.71883767196336,,,,,,
AT5G47530,AT5G47530,248750_at,0.2,0.953143672175718,1.71681903552354,,,,,,
AT5G47540,AT5G47540,248751_at,0.1,0.966726010498673,0.412013179985151,,,,,,
AT5G47550,CYS5,248763_at,-0.1,0.966726010498673,-0.408212831801183,,,,,,
AT5G47560,TDT,248756_at,-0.4,0.953143672175718,-1.03049791198692,,,,-0.8,0.523443333547537,-1.82601395579661
AT5G47580,AT5G47580,248766_at,-0.1,0.959171010660004,-0.669592025645843,,,,,,
AT5G47600,HSP14.7,248752_at,0.2,0.953143672175718,1.70256187908058,,,,,,
AT5G47610,ATL79,248759_at,-0.2,0.953143672175718,-0.964890926271051,,,,-0.6,0.778812731887343,-0.979076781613611
AT5G47620,AT5G47620,248758_at,-0.2,0.953143672175718,-2.04443700113972,,,,,,
AT5G47630,MTACP2,248753_at,0.2,0.953143672175718,1.05951913380594,,,,,,
AT5G47635,AT5G47635,248761_at,0.1,0.954458871645888,0.81833476812242,,,,,,
AT5G47650,ATNUDT2,248765_at,-0.2,0.953143672175718,-0.972217605716865,,,,,,
AT5G47680,TRM10,248757_at,0.1,0.953143672175718,1.00612183613499,,,,,,
AT5G47690,AT5G47690,248755_at,0.1,0.954458871645888,0.774241809671651,,,,,,
AT5G47700,RPP1C,248768_at,0.4,0.953143672175718,2.10560161915691,,,,,,
AT5G47720,AT5G47720,248779_at,0.1,0.963964596032026,0.468207780355101,,,,,,
AT5G47750,D6PKL2,248720_at,0.3,0.953143672175718,2.21619528400848,,,,,,
AT5G47780,GAUT4,248721_at,0.1,0.964222886237122,0.450684935875262,,,,,,
AT5G47800,AT5G47800,248772_at,-0.1,0.959171010660004,-0.684467088265726,,,,,,
AT5G47810,PFK2,248722_at,0.1,0.954458871645888,0.790289301616873,,,,,,
AT5G47820,KIN4A,248773_at,-0.1,0.959171010660004,-0.666144606752634,,,,,,
AT5G47830,AT5G47830,248774_at,-0.4,0.953143672175718,-3.12846331367291,,,,,,
AT5G47840,AMK2,248748_at,-0.1,0.966875634816031,-0.392830687153576,,,,,,
AT5G47850,CCR4,248775_at,0.1,0.959171010660004,0.607543449516461,,,,,,
AT5G47880,ERF1-1,248749_at,0.1,0.953143672175718,0.903588451294977,,,,,,
AT5G47890,AT5G47890,248746_at,0.1,0.953143672175718,1.33925921938421,,,,,,
AT5G47900,AT5G47900,248776_at,-0.2,0.953143672175718,-1.4410900562156,,,,,,
AT5G47910,RBOHD,248719_at,0.1,0.970852086122508,0.356918376184999,,,,0.8,0.404158290590009,2.35540897492869
AT5G47930,RPS27D,248747_at,0.2,0.953143672175718,0.995801828608034,,,,,,
AT5G47950,AT5G47950,248723_at,-0.2,0.953143672175718,-1.57283463360654,,,,,,
AT5G47970,AT5G47970,248724_at,0.1,0.959171010660004,0.641396182908312,,,,,,
AT5G48000,CYP708A2,248728_at,-0.1,0.954253784789457,-0.865989843720074,,,,,,
AT5G48020,AT5G48020,248738_at,-0.1,0.963964596032026,-0.461280720672182,,,,,,
AT5G48030,GFA2,248739_at,-0.3,0.953143672175718,-1.10383527264954,,,,,,
AT5G48060,AT5G48060,248731_at,-0.1,0.959171010660004,-0.669601473398898,,,,,,
AT5G48070,XTH20,248732_at,0.1,0.959171010660004,0.638333240248634,,,,,,
AT5G48100,TT10,248735_at,0.1,0.959171010660004,0.716031909906132,,,,,,
AT5G48150,PAT1,248689_at,-0.5,0.953143672175718,-2.21189345844342,,,,,,
AT5G48180,NSP5,248713_at,-0.1,0.9718026617393,-0.341862131229949,,,,,,
AT5G48200,AT5G48200,248742_at,-0.2,0.953143672175718,-1.91775470854037,,,,,,
AT5G48220,AT5G48220,248688_at,0.1,0.953143672175718,1.10014217013318,,,,,,
AT5G48240,AT5G48240,248743_at,0.1,0.959171010660004,0.580358881219755,,,,,,
AT5G48250,COL10,248744_at,0.1,0.964481460882757,0.449572163515023,,,,,,
AT5G48280,AT5G48280,248712_at,0.2,0.953143672175718,1.61768951430649,,,,,,
AT5G48310,AT5G48310,248691_at,0.4,0.953143672175718,2.18220727016808,,,,,,
AT5G48330,AT5G48330,248693_at,-0.3,0.953143672175718,-2.26741641247062,,,,,,
AT5G48350,AT5G48350,248695_at,0.1,0.953143672175718,1.10938504739315,,,,,,
AT5G48360,FH9,248696_at,0.4,0.953143672175718,2.34038853350366,,,,,,
AT5G48370,AT5G48370,248697_at,0.1,0.959171010660004,0.563675006103638,,,,,,
AT5G48380,BIR1,248698_at,-0.3,0.953143672175718,-1.28231990414847,,,,,,
AT5G48400,GLR1.2,248700_at,-0.2,0.953143672175718,-2.05261351563743,,,,,,
AT5G48410,GLR1.3,248701_at,0.1,0.96649378439825,0.416848596911384,,,,,,
AT5G48420,AT5G48420,248702_at,-0.1,0.953143672175718,-1.00690217855162,,,,,,
AT5G48450,sks3,248704_at,0.1,0.953143672175718,1.02620173910987,,,,,,
AT5G48470,PRDA1,248709_at,0.2,0.963964596032026,0.461198331386451,,,,0.2,0.977338354388348,0.37440914664999
AT5G48480,AT5G48480,248710_at,0.1,0.981113068548949,0.23025028171237,,,,,,
AT5G48485,DIR1,248684_at,-0.4,0.953143672175718,-1.07414811385232,,,,,,
AT5G48490,AT5G48490,248683_at,-0.4,0.961737379567544,-0.504022787128436,0.2,0.980970254397728,0.203244070281234,-0.5,0.849707720434985,-0.717343602432073
AT5G48500,AT5G48500,248685_at,0.2,0.954458871645888,0.77712300018658,,,,,,
AT5G48520,AT5G48520,248705_at,-0.2,0.953143672175718,-1.61937826651945,,,,,,
AT5G48530,AT5G48530,248706_at,-0.1,0.959171010660004,-0.602173403712042,,,,,,
AT5G48540,CRRSP55,248686_at,-0.8,0.953143672175718,-2.68195706383829,0.5,0.860920280037743,0.847277629826667,-0.5,0.801123905448168,-0.914569349548419
AT5G48550,AT5G48550,248707_at,-0.2,0.953143672175718,-1.83572732129215,,,,,,
AT5G48580,FKBP15-2,248664_at,0.3,0.953143672175718,1.30402625898806,,,,,,
AT5G48590,AT5G48590,248663_at,0.1,0.959171010660004,0.680166820321313,,,,,,
AT5G48600,ATSMC3,248658_at,0.2,0.953143672175718,0.926870638222341,,,,,,
AT5G48640,CYCC1-1,248659_at,0.2,0.953143672175718,1.36348827230417,,,,,,
AT5G48655,AT5G48655,248665_at,-0.2,0.953143672175718,-1.54174955696602,,,,,,
AT5G48690,AT5G48690,248662_at,-0.2,0.953143672175718,-1.80204403718447,,,,,,
AT5G48710,SUMO4,248667_at,-0.1,0.953143672175718,-1.35804576676794,,,,,,
AT5G48720,XRI1,248668_at,-0.1,0.953143672175718,-0.973688640072782,,,,,,
AT5G48750,AT5G48750,248671_at,0.1,0.960991140134083,0.521912892848257,,,,,,
